sha1sum,hopper1_kvm_patched_conf1,hopper1_kvm_patched_conf2,hopper2_vmware_conf3,hopper4_vmware_conf2,hopper5_vmware_conf2_vmtools,hopper6_kvm_legacy_conf1,hopper6_kvm_legacy_conf2,hopper3_vbox_conf1,hopper3_vbox_conf2,hopper8_vbox_conf1_guestadditions,hopper8_vbox_conf2_guestadditions,hopper7_qemu_legacy_conf1,hopper7_qemu_legacy_conf2
f6b82c997fa4d736f57ab9ba53ddbe1d35bc4aee,0,0,0,0,0,0,0,1,0,0,0,0,0
70adf8c68d4ed9808f71967369529c1983f19ac5,1,1,1,1,1,1,1,1,1,1,1,1,1
da3e438beb5647e2d6e11c774732b221f597c39a,0,0,0,0,0,0,0,1,0,0,0,0,0
9ced8df7225b7237055c43cb7e8456d365810b7d,1,1,1,0,0,0,0,1,1,1,1,1,1
e37e4e66e09ae19cd9b12a7c394bde83a81fbcab,1,1,1,0,0,0,0,1,1,1,1,1,1
51802efd950d0ace70e9756e2ede0071b69113d9,1,1,1,1,1,1,1,1,1,1,1,1,1
82535b93cd7916603bd81618448f2e9568e0e9fa,1,1,1,0,0,0,0,1,1,1,1,1,1
49d514ca1c9e5255f631ddf8bf3c972e0dd6860f,0,0,0,0,0,0,0,1,0,0,0,0,0
99baccb34fd28e3d0900e2431e9e905622e7a41c,1,1,1,1,1,1,1,1,1,1,1,1,1
01b546f43db4f64cbd596fb13230e574dda0b699,0,0,0,0,0,0,0,0,0,0,0,1,0
776f97de7bdd36d75d95e9166ba0df8ea37a5d33,0,0,0,0,0,0,0,0,0,0,0,1,0
319a375912505d9baa27924e0a034a43251e290a,0,0,0,0,0,0,0,0,0,0,0,1,0
8a3bf66b0b34bcf4f1f3689cab74cbb62d00518e,0,0,0,0,0,0,0,0,0,0,0,1,0
9c59bd9109fa37d860716f3afa35e9bbdc62786e,0,0,0,0,0,0,0,0,0,0,0,1,0
9eac1e4685e0be6defc1320e57b4f5938fb3b3db,0,0,0,0,0,0,0,0,0,0,0,1,0
9a75a72c97a48f33991a74231d502cde7c4f93b1,1,1,1,0,0,0,0,1,1,1,1,1,1
87bf85889bb311f952c511b1a38e9dadf36bd84b,1,1,1,0,0,0,0,1,1,1,1,1,1
b9f460c3d401b8c1abdc11dea9cbf45c745b2558,0,0,0,0,0,0,0,0,0,0,0,1,0
c9ed6d94d1ce7d0bc5ab343d8ec0e3bd0ac1f4c4,0,0,0,0,0,0,0,0,0,0,0,1,0
f70df24cd5f9e93b141dd9f65602231e69c3548c,0,0,0,0,0,0,0,1,1,1,1,0,0
cc4751f72efa77bcaa6a92c79954663d07f6f32c,1,1,1,1,1,1,1,1,1,1,1,1,1
f2bc1bf1cb5d9113a4414f137bd0f32023eaa7a2,1,1,1,1,1,1,1,1,1,1,1,1,1
70c59e773afbfcb659b4ffeb4325c571e5db7257,1,1,1,0,0,0,0,1,1,1,1,1,1
5a995e56d5054159912386e33999b3dfafc846b9,1,1,1,0,0,0,0,1,1,0,1,1,1
b9495f36374c723a8577f12f9d763e7b149e1316,0,0,0,0,0,0,0,1,0,0,0,0,0
3f1c2ef462fd7f76a4e8775d5520ef24e30bc4c2,0,1,0,1,1,1,0,1,0,0,0,0,1
cf4a61520258de87bb02a9f84b0e7118f431285a,1,1,1,0,0,0,0,1,1,1,1,1,1
d3bc5e51b67c115c10d93be1530dd1df7be15f58,1,1,1,0,0,0,0,1,1,1,1,1,1
548df7429e4f3e0e5eec027343a5d130d1bcc677,0,0,0,0,0,0,0,1,1,1,1,0,0
d7fbd984d00d1b321de3ccc5b65004b15f0bdf28,1,1,1,0,0,0,0,1,1,1,1,1,1
4665c7b9f56c9ca8a5c3e45fbb1351152d2594bf,1,1,1,1,1,1,1,1,1,1,1,1,1
88bf066115d71fc2f55de9c7507ac4130c50c9b3,0,0,0,0,0,0,0,0,0,0,0,1,0
c814c88b6599a4f2d3d6402bb73799d8e0783d77,1,1,1,1,1,1,1,1,1,1,1,1,1
124fd037e0c7b19c0d6603efb745279acf438a7e,0,0,0,0,0,0,0,0,0,0,0,1,0
b7708c3868d6a27517d1c241c09a23900949ec49,0,0,0,0,0,0,0,0,0,0,0,1,0
3657de47688deca792ee6bf4225a37248f95fb06,1,1,1,0,0,0,0,1,1,1,1,1,1
ec93bd0247c9382dd75e0ba4fd752766b7c25d14,0,1,0,1,1,1,0,1,0,0,0,0,1
c712fca8c05ed30be6360872ed9a9147080fe9b4,1,1,1,0,0,0,0,1,1,1,1,1,1
8f0e4ae245106c885ee1e0039e31299bd2bd1adc,0,0,0,0,0,0,0,0,0,0,0,1,0
58278c020ec1be2bbc66f9b0957d8526bc6090b6,0,0,0,0,0,0,0,0,0,0,0,0,0
f9ab6129e6e195dcfc5b648bedd77e414d3b365e,0,0,0,0,0,0,0,0,0,0,0,1,0
fec0037237a5c54a893f40ba4882f7d677363e4e,1,1,1,0,0,0,0,1,1,1,1,1,1
6486caa81ae0b8057be22e94f6aca895a1cf6559,0,0,0,0,0,0,0,0,0,0,0,1,0
3a366c33842d890114af8c3eba879097e7dd40e8,1,1,1,1,1,1,1,1,1,1,1,1,1
20d78307c93ff7c9be1c24fe5c41df4ca4b97b63,1,1,1,1,1,1,1,1,1,1,1,1,1
3ab6b47a76642f06d375b00920f7eec31da01661,1,1,1,0,0,0,0,1,1,1,1,1,1
ea2b22facafb52f55206673781f16e061a34acde,0,0,0,0,0,0,0,1,0,0,0,0,0
7d887608b405276efbd23e232f84c95b4e7d3d78,0,0,0,0,0,0,0,0,0,0,0,1,0
c85990ddf8273535ef59c2f5d053d642cc43db5d,1,1,1,1,1,1,1,1,1,1,1,1,1
6f3abbdb6b7d51d449988d2400a094e3c5d3e97d,1,1,1,0,0,0,0,1,1,1,1,1,1
ba0b675ee7ff45e5fd65990f7dc0856439c82fba,0,0,0,0,0,0,0,0,0,0,0,0,0
a7692d4b9cc57659bcceaaed3549294bcf2a4c53,1,1,1,1,1,1,1,1,1,1,1,1,1
46d98f3ad01718469bfc8aec1af08f144c9b2bca,1,1,1,0,0,0,0,1,1,1,1,1,1
8af32d805e9daf7eb68d96efa32c1422b09a0fe7,1,1,1,0,0,0,0,1,1,1,1,1,1
b3eb9e0a9ef7bfa82fca55291625287b860bee38,0,0,0,0,0,0,0,0,0,0,0,0,0
66b80917d1faf2287bbd8c6a0e8c6e3c804936e2,1,1,1,0,0,0,0,1,1,1,1,1,1
eea7e38f25fc6090ca91ed34329320c6b7a11192,1,1,1,0,0,0,0,1,1,1,1,1,1
571d9fc879a92ab188cf7f8275de554e9e34b92f,1,1,1,1,1,1,1,1,1,1,1,1,1
a40719e12c1db84f21add2b675791c5a82e9afc9,1,1,1,0,0,0,0,1,1,1,1,1,1
1bf045e2c287b50ee781402744b49441d9d392f1,0,0,0,0,0,0,0,1,0,0,0,0,0
03f81f5a9521d5b8efff60d15a124c9bed12cabf,1,1,1,0,0,0,0,1,1,1,1,1,1
1229ccf9b37a9943ebacdc723c4ac91e6dcd6c46,0,0,0,0,0,0,0,1,1,1,1,0,0
d3d62d7cad008f37a9315da0facb21d2db3cac6a,1,1,1,0,0,0,0,1,1,1,1,1,1
0d1b47facf983a4dca78c920329c6f6cbbe62cd9,1,1,1,0,0,0,0,1,1,1,1,1,1
3ab157f0a8aaff54d01e616848c9ace972ce783d,1,1,1,0,0,0,0,1,1,1,1,1,1
eb545718e6d17d268b06ad55110ca24145624c53,1,1,1,0,0,0,0,1,1,0,1,1,1
616126fe886209cb314c767cd37d219deab71bf5,0,0,0,0,0,0,0,0,0,0,0,1,0
61d8111ca6739387cc8b3ff55b0706152835c39a,0,0,0,0,0,0,0,0,0,0,0,0,0
ea51aa211b3a5e10feedd04903de295e613234b3,1,1,1,0,0,0,0,1,1,1,1,1,1
c306375ead227482b1fbed790dab8e5de45316ad,0,0,0,0,0,0,0,0,0,0,0,0,0
dacbdc2f420ecb4eb3b22dae3e01271c87a1df71,1,1,1,0,0,0,0,1,1,1,1,1,1
76656811db4761193c29df9c1bd9004366471cae,1,1,1,1,1,1,1,1,1,1,1,1,1
9578d14cca4d9076b8e53c924b894ebacdf9bcc9,1,1,1,1,1,1,1,1,1,1,1,1,1
8dafd4f8b01dc66a9a1fc44c12fb70616d2ee070,1,1,1,0,0,0,0,1,1,1,1,1,1
a63d2261623ae6598278f33ba8d59540b211a053,1,1,1,1,1,1,1,1,1,1,1,1,1
87249b535b0658239eeb26020c7aab55c02e04e3,1,1,1,0,0,0,0,1,1,1,1,1,1
72bd17db79de1d7420487fa591711f31f19e48ef,1,1,1,0,0,0,0,1,1,1,1,1,1
df877fb1cf9b1215461965b80533be39f413e1f7,1,1,1,1,1,1,1,1,1,1,1,1,1
cf2a51e4ac50d929cb678431ab77430c179a62e7,1,1,1,0,0,0,0,1,1,0,1,1,1
6a2074c08926cfb07581586275f8e342f38f873f,1,1,1,0,0,0,0,1,1,1,1,1,1
787851ec9aecdb2561b1953c71056c057fdbb7d2,1,1,1,1,1,1,1,1,1,1,1,1,1
6404a5cd2e5993fc248dd4d83f7a78760680b678,1,1,1,0,0,0,0,1,1,1,1,1,1
602d15975954c784725dd02d5edec39366003ce9,0,0,0,0,0,0,0,1,1,1,1,0,0
0e3dbcb87fbdc777e14dca06358fb9503c504c75,0,0,0,0,0,0,0,1,0,0,0,0,0
79def5197ebfbfef8c149f42fb07191d84fa3d99,0,0,0,0,0,0,0,1,1,0,1,0,0
d2cb93375c7311a535b475d30b263357662a28fe,1,1,1,1,1,1,1,1,1,1,1,1,1
4db5e0b195f5ba91720fff1fe6de79591da4e277,1,1,1,1,1,1,1,1,1,1,1,1,1
0b303b887562678aa4bd3672425e98e8b9707ec0,1,1,0,0,0,1,1,1,1,1,1,1,1
6330deefea42bfeb82bfbfe723b94a9f4181f46f,1,1,1,0,0,0,0,1,1,1,1,1,1
3b7d35939543615e4f4086b33624e1a63f146193,0,0,0,0,0,0,0,1,0,0,0,0,0
92954c8e543afa846dc7e5ca8c1a725a960210af,0,0,0,0,0,0,0,1,1,1,1,0,0
f23fe33f104420a0410463556e70c16fbddbedee,0,0,0,0,0,0,0,0,0,0,0,1,0
207d9901ad9540ac5c363e7f01a584761d53cb0f,1,1,1,0,0,0,0,1,1,1,1,1,1
cf16e28e004a5320aaeafbcf083107446bae8c07,0,0,0,0,0,0,0,0,0,0,0,0,0
f3bc5c0b3724a60d1bc3b0586ad1602078e34b5a,1,1,1,0,0,0,0,1,1,1,1,1,1
4d58b9fafd3afb2b314076dcec074c10fc7bf89e,1,1,1,0,0,0,0,1,1,1,1,1,1
15119b5683b17f55a4d770f2ceb7fb679878ca55,1,1,1,0,0,0,0,1,1,1,1,1,1
4f24cfbcd31142da920d61014ed3818c38af7dc7,1,1,1,0,0,0,0,1,1,1,1,1,1
505599fea2512de7dffc5777141d7755941a56ee,1,1,1,0,0,0,0,1,1,0,1,1,1
261619fd1fc2589029b55f97b13bf5de0aa853a4,1,1,1,0,0,0,0,1,1,1,1,1,1
5c273d0301894bd5e022fa90a41dc684596b56da,1,1,1,1,1,1,1,1,1,1,1,1,1
580d277d6810009d4257f6fb400faff287a89c51,1,1,1,1,1,1,1,1,1,1,1,1,1
cfc59e5b0556e3306aeb6bfc38b2f4200f412277,1,1,1,1,1,1,1,1,1,1,1,1,1
eb6d6550f23116a4ccc2b35853e3908afe30cf82,1,1,1,0,0,0,0,1,1,1,1,1,1
45c8501fffae793ffb12cfeb9a840db61649fd02,1,1,1,0,0,0,0,1,1,1,1,1,1
e3aa22dfe88854e22cae723240291bf2c1dcc0cb,1,1,1,0,0,0,0,1,1,1,1,1,1
e6fcffe8572fa1912a6fa566a1aedde0dbb23781,1,1,1,1,1,1,1,1,1,1,1,1,1
ea82c7b69208c71abddef2f387184f6b7f684f8f,1,1,1,1,1,1,1,1,1,1,1,1,1
ec3292f1794842cb3f407032c78d253a330f2f19,1,1,1,1,1,1,1,1,1,1,1,1,1
e3f7a157cf0ee6b70375c92f0c83da03d708e8ef,0,0,0,0,0,0,0,0,0,0,0,1,0
950082d5a77ffc0b61e1bd33b57bce1ba2c57bc9,1,1,1,0,0,0,0,1,1,1,1,1,1
2afbb1922fbb553874d70d18c26b4f4931801ce7,0,0,0,0,0,0,0,0,0,0,0,0,0
6dc8c2f743a71207f25dfb98d84be320b46d1dfa,0,0,0,0,0,0,0,0,0,0,0,1,0
d04cb02cad85c787a2b9ba43c816d88fb16dcdbd,1,1,1,0,0,0,0,1,1,1,1,1,1
d7769417822a707a97fdbfd329cde9194b0a07f1,0,0,0,0,0,0,0,1,1,1,1,0,0
544f67e9554700d0ef7ff72a12d435b72d8d460b,0,0,0,0,0,0,0,0,0,0,0,1,0
5d40de19c8df6e1f5b2ddabf96e5fd0ccbe593b8,1,1,1,0,0,0,0,1,1,1,1,1,1
fce63fe4a70b3284cdc7342fe237e0b8c4a6984b,0,0,0,0,0,0,0,0,0,0,0,0,0
d1e1bf99eab2a4c6415a09db95fb30a8d35e6430,1,1,1,1,1,1,1,1,1,1,1,1,1
869d4078282da963c1e884b60915b383cd68ce98,0,0,0,0,0,0,0,0,0,0,0,1,0
06610d4ffd5868492d8c6104d95163e5d40f3d63,0,0,0,0,0,0,0,1,1,1,1,0,0
cbc4c369af10c07c8391321436ea368c948ad000,1,1,1,1,1,1,1,1,1,1,1,1,1
e20cfda10939661ddfc1a4ac3f687ed2884b9bdc,1,1,1,0,0,0,0,1,1,1,1,1,1
55e2194b6980789151c8231c8ac0c14053e3932b,0,0,0,0,0,0,0,0,0,0,0,1,0
b1e5f6e952b0b8016dcfb630205a1a85e46e6d4c,1,1,1,0,0,0,0,1,1,1,1,1,1
88e9d8aa2ad7bee584c5c108a88a5e3e40cfa59f,1,1,1,1,1,1,1,1,1,1,1,1,1
f50fd0b7ca890743bfc12e4afa1e6be38ac3f6f4,1,1,1,1,1,1,1,1,1,1,1,1,1
565225f95b351ccd2cf9c5e18235dc0a50369b65,0,0,0,0,0,0,0,1,1,1,1,0,0
a04aa1b00b00cde467cd9ff6e92326ac46742bb2,1,1,1,1,1,1,1,1,1,1,1,1,1
15cb9eab6b0f0ccd718a9235f07046dff100789f,1,1,1,1,1,1,1,1,1,1,1,1,1
3c84e7b8b7b67e787e5e1ab7dbda7816c054ec07,1,1,1,0,0,0,0,1,1,1,1,1,1
e74ab2e5a35248ba11b177f5a5465f83c68d4c1c,1,1,1,0,0,0,0,1,1,1,1,1,1
92b3efdebf8769b36bc81eead9ab34148a112bbf,1,1,1,0,0,0,0,1,1,1,1,1,1
a4fdb246cfb4bfda9b2ce68b651100b028d8825f,0,0,0,0,0,0,0,1,0,0,0,0,0
fa961ba06b32b04a068de3ca0e7c419888b64664,1,1,1,0,0,0,0,1,1,1,1,1,1
009eb10c2691d1799d1067c91473f42a6edf6fa7,0,0,0,0,0,0,0,0,0,0,0,1,0
80cb1dee9959eb802c15faf8fa3612aac398b428,1,1,1,1,1,1,1,1,1,1,1,1,1
aa46a39e5ccc2929d21091add990b4349e2d00fc,1,1,1,0,0,0,0,1,1,1,1,1,1
47266ac6f09123a366f8b7f7be612c4380b0657a,1,1,1,1,1,1,1,1,1,1,1,1,1
125b11ba310e4d80ff0b6fe758c1690f6f27c60a,1,1,1,1,1,1,1,1,1,1,1,1,1
b53c940c205995848ecb548d844f475a89bc2447,1,1,1,0,0,0,0,1,1,1,1,1,1
b5ca69ffcb4d52bbaad81cc07402c95a44f1ae9c,0,0,0,0,0,0,0,1,1,1,1,0,0
c68602025bb31b1400a52d3811b1fb17e8e707ba,1,1,1,1,1,1,1,1,1,1,1,1,1
7cf5f5f16e505fc6bcd6b2962ba8f8ba7f0030f3,0,0,0,0,0,0,0,0,0,0,0,1,0
d99af4b7a543f7cf819f8b0a8c26d9150b452a8b,1,1,1,0,0,0,0,1,1,1,1,1,1
5c6365d6d1d4f0225944577bb0cc9e1fd9088c53,1,1,1,1,1,1,1,1,1,1,1,1,1
c5c05f811fee76a394f6030a33de584e5a8ee3bb,1,1,1,1,1,1,1,1,1,1,1,1,1
d984d94ea5d2f37a16ede6ea8e216df592785c09,1,1,1,1,1,1,1,1,1,1,1,1,1
549fe7591ce06d5a2454d53984c872e8e1100740,1,1,1,0,0,0,0,1,1,1,1,1,1
febf1dd6fc69ca544f20d17e61d50edbdb6bb128,1,1,1,1,1,1,1,1,1,1,1,1,1
425ef37060e27e9fb2eeeb26017d7dfce93bfa11,1,1,1,0,0,0,0,1,1,1,1,1,1
bdd6718c5b64abdaf445e417fe45d2f66251fd3e,0,0,0,0,0,0,0,0,0,0,0,0,0
57c82bde57ff587645f0e4477b8c88501f0a7b70,1,1,1,0,0,0,0,1,1,1,1,1,1
77f88d99ab4fa358121177f1f92ae7ccba243823,0,0,0,0,0,0,0,0,0,0,0,1,0
f8c62ac237151db8b0434c59c8e2e315ef1bd693,0,0,0,0,0,0,0,0,0,0,0,1,0
a0a5e33ff47023e6bbc830ca31cf822b3c5d904c,0,0,0,0,0,0,0,0,0,0,0,1,0
d5e471c8623d653e5fd14c9c2b43bbb27b0e1c27,1,1,1,1,1,1,1,1,1,1,1,1,1
2ca170d81a8f0eecd9b40c13fefa51f5520728a6,0,0,0,0,0,0,0,1,0,0,0,0,0
cac366f177b87b7aeab1f27cf15fa9dee2b3cd82,1,1,1,0,0,0,0,1,1,1,1,1,1
31288c0b04f2d0fd51bfda744ba0d6fac9eac6b9,1,1,1,0,0,0,0,1,1,1,1,1,1
5d8d81625fa7e450218dab4857ee0b08bc70b9ce,0,0,0,0,0,0,0,1,0,0,0,0,0
21a0eaa7b1335daa8259198110cd904b572e23a6,0,0,0,0,0,0,0,0,0,0,0,1,0
50f75ca115a7e566352fad0ee60ba74f0d1154e2,0,0,0,0,0,0,0,0,0,0,0,1,0
ca328a258aa6bc8134a389ea66418ca96ec5d124,1,1,1,1,1,1,1,1,1,1,1,1,1
cf7c954fb2b2144a44c7ae7482ad3d0af2e97b71,1,1,1,1,1,1,1,1,1,1,1,1,1
6876ffb165f56d47dae7f34ead9bc89865a4a28e,0,0,0,0,0,0,0,1,1,1,1,0,0
0123251bc87bd486ae007d41a05b47b4d4df5bcc,1,1,1,1,1,1,1,1,1,1,1,1,1
8e584c804db1377027d92ca37cda1e5b58cb52ac,1,1,1,0,0,0,0,1,1,0,1,1,1
8d0ecb45b2da42a3398de199dd2be65274c31cb1,1,1,1,0,0,0,0,1,1,1,1,1,1
44facdc2f8b62decb63ac7d6780682b62cca7a5b,1,1,1,0,0,0,0,1,1,1,1,1,1
1b3992535ac6b293eaaf8698eb4791056c0c91ba,1,1,1,0,0,0,0,1,1,1,1,1,1
bedbeb8765913fe13fc8d07883835440a076ef76,1,1,1,1,1,1,1,1,1,1,1,1,1
58540f9e6a57086a3cdd2d56896503a07b83ac0b,1,1,1,0,0,0,0,1,1,0,1,1,1
1793c492cab48f018c31de077eee8361384409ff,1,1,1,1,1,1,1,1,1,1,1,1,1
77314d2d9abd16d72c206d0f4da912ce503a9157,0,0,0,0,0,0,0,1,0,0,0,0,0
d0fafba2ab0191a70e8c950c38f9f0fcf9fa8c86,1,1,1,0,0,0,0,1,1,1,1,1,1
bae56031fec884fdf163d4ced70d2350356dbabd,0,0,0,0,0,0,0,0,0,0,0,1,0
6b1ffac3e8a5a754f15d56437b0e7ab5b6fe1aab,1,1,1,0,0,0,0,1,1,1,1,1,1
81e631dd02fa713d9d5e3375af409e587460daa6,0,0,0,0,0,0,0,0,0,0,0,0,0
5a9f25c6dcc3646e94c2aa8612b541f5ec39632a,1,1,1,0,0,0,0,1,1,1,1,1,1
d2f7c2e89f855f01762d43cb49ba26385a536de4,1,1,1,0,0,0,0,1,1,1,1,1,1
08fe9a0d211adabedb72523646adaca5f9463fc9,1,1,1,1,1,1,1,1,1,1,1,1,1
6dbdc9be82c7e6d2af85a3fb6a936cbdc45339fc,1,1,1,1,1,1,1,1,1,1,1,1,1
53a5e8ffe9858c957e5f514aa0bb94a29380fd2b,1,1,1,0,0,0,0,1,1,1,1,1,1
b420529d4ce3a253af1b492bc74fcd453bfd661f,0,0,0,0,0,0,0,1,0,0,0,0,0
1f03a4297e4c2350012dce28b87f91c63f6ed600,1,1,1,1,1,1,1,1,1,1,1,1,1
5764795120c6293b7f2639ae6c05b4dd317fda02,1,1,1,0,0,0,0,1,1,1,1,1,1
a63a5ce4ec2837b873ffca00a37d13070cd8ac19,1,1,1,0,0,0,0,1,1,1,1,1,1
358dee8a7c3d21eba620eecb949206ff3af9f4f8,1,1,1,0,0,0,0,1,1,1,1,1,1
04aa7f8879868789c9a85fcca090b8cc3e754756,1,1,1,0,0,0,0,1,1,1,1,1,1
a0685384f27582cad81f0738d0ad8bf00d86c3b8,1,1,1,1,1,1,1,1,1,1,1,1,1
4fc1cf993010bfe5cc88c3969dfa85d696a3c554,1,1,1,0,0,0,0,1,1,1,1,1,1
c03e886efabfb8b3336e6e43c96be4e4db070a30,0,0,0,0,0,0,0,0,0,0,0,1,0
f9884216b41cf8787739b66e3e058e742c27b0f3,0,0,0,0,0,0,0,1,0,0,0,0,0
86bded71984116de3700b293ab499c0595a96e4f,1,1,1,0,0,0,0,1,1,1,1,1,1
8b76883c7021778726115bd8a4f0ffb1a6816b5d,1,1,1,1,1,1,1,1,1,1,1,1,1
0f47f09a5daa3b6c8ff5221fde000d9ed58e2dae,1,1,1,1,1,1,1,1,1,1,1,1,1
59767c61213560ce14330da08fe86bd8d437b2ab,0,0,0,0,0,0,0,0,0,0,0,0,0
42fef6e80c1a1fdd64466b8963843b4099c1beba,1,1,1,1,1,1,1,1,1,1,1,1,1
f36f4c0353901c007aa86ed6b79712db130fb560,0,0,0,0,0,0,0,0,0,0,0,0,0
5cdd14226ed5710b34b27f32136f7145582124f7,0,0,0,0,0,0,0,1,0,0,0,0,0
42ec33cb78395a22acdc04d4f9471708df1dcc31,1,1,1,1,1,1,1,1,1,1,1,1,1
312ce753ce46a18fa1cdb3c8eff2d1abe216cff9,1,1,1,0,0,0,0,1,1,1,1,1,1
e415b8aba012e83f9000331765638fa9cf7c6149,1,1,1,0,0,0,0,1,1,1,1,1,1
3b76ae07ca2edec3da567557aa5f3cacb1d0eaa9,1,1,1,1,1,1,1,1,1,1,1,1,1
639b876224c23dd11e684ccd01a97948905e37dd,1,1,1,1,1,1,1,1,1,1,1,1,1
9669f1a1b401d90297929ba47ca0d0875776713d,1,1,1,1,1,1,1,1,1,1,1,1,1
5056c57e5a59edd7cc8bc967b213f650074317cc,0,0,0,0,0,0,0,0,0,0,0,1,0
a809224750bef3308c388a734d4e1ee7c6273baa,1,1,1,1,1,1,1,1,1,1,1,1,1
c5b86b95a2f3198d684a0f59f103f595e8a637fd,1,1,1,1,1,1,1,1,1,1,1,1,1
ad70f757fcfdf39db1f1efc73f558baaaf942de6,1,1,1,1,1,1,1,1,1,1,1,1,1
f9b49a5db2d41c81dee20170709e81978c2f91e7,0,0,0,0,0,0,0,0,0,0,0,1,0
4fd1ef332ab0679c59f91d67aacd4aa28ae533e5,1,1,1,0,0,0,0,1,1,1,1,1,1
da0fe9653343122da2a977edbcdc7bae6dc82c6e,1,1,1,0,0,0,0,1,1,1,1,1,1
e0aaceccf964d63a5371aa2bcef2495e0c68e424,1,1,1,1,0,1,1,1,1,1,1,1,1
abd38a5c5016ca0cdd113ca2a975e693f8067303,0,0,0,0,0,0,0,0,0,0,0,1,0
231386401fe1b983dbfbe0a89b96008a5d11c831,1,1,1,0,0,0,0,1,1,1,1,1,1
498f39f008f6489aab4a5dddbb30a2e1273f5d41,1,1,1,1,1,1,1,1,1,1,1,1,1
56833b9ae56a2773f2776c4eb1dcb192d0e15b31,0,0,0,0,0,0,0,1,0,0,0,0,0
bfb8432f18c68cff95696e18267e706cd40ecf40,1,1,1,0,0,0,0,1,1,1,1,1,1
8354a562593818f843e8a95f354f00f620f6ce57,1,1,1,0,0,0,0,1,1,1,1,1,1
49dbc2f68e641f8906922194d3b6daaef76ee8cb,0,0,0,0,0,0,0,0,0,0,0,0,0
c2dfa31479c7f7b2ae6a8667fa0c9a66330d5fb3,1,1,1,0,0,0,0,1,1,1,1,1,1
37d5fcd39a6cae5eb3d7e8e258fb24f7f988fe30,1,1,1,1,1,1,1,1,1,1,1,1,1
c73ab565bec7f6c557502f848bfc29dfa6303ff6,0,0,0,0,0,0,0,1,0,0,0,0,0
94d7c44fb1ba3eddb6eef5cbed696ce5418a1d7c,1,1,1,0,0,0,0,1,1,1,1,1,1
b7dd5e495330d5628ac24c4d271b98a4e6eaa42c,0,1,0,1,1,1,0,1,0,0,0,0,1
4a70863ad37a00437aa3355e046aea0ccf5d0c27,1,1,1,1,1,1,1,1,1,1,1,1,1
55d5dd58abe395f4f26f543b60abf5fd4d97ccf9,1,1,1,0,0,0,0,1,1,1,1,1,1
c473ac554656879ad2c993583472bceeb53810e1,0,0,0,0,0,0,0,1,0,0,0,0,0
6bfc8b5e8c7617e0ddbaad39e7255eae3861d6a3,1,1,1,0,0,0,0,1,1,1,1,1,1
1457d537399a2ccad21df870b98eab6d03d35443,1,1,1,1,1,1,1,1,1,1,1,1,1
d6ac33c37183d290f14e91b2c797d771b839f942,1,1,1,1,1,1,1,1,1,1,1,1,1
f76619384da790839a3f77ca2e8b8977d760f069,0,0,0,0,0,0,0,0,0,0,0,1,0
accfa1a90f14873247254e30b9ec7eb10aa6c081,0,0,0,0,0,0,0,0,0,0,0,0,0
a9e0b938a748a49e2eab2d0bcf61fe83e14e31d6,0,0,0,0,0,0,0,0,0,0,0,1,0
f35fcf2f15020ce5ecff6f9f5828b28171159550,0,0,0,0,0,0,0,0,0,0,0,1,0
48c02c4a373847e77def6dab447ae4fabde187fc,1,1,1,0,0,0,0,1,1,1,1,1,1
